slug,brand,variant,file_name,file_path,source_url,source_page,width_px,height_px,context,status
abs_pit_boss_with_rotisserie,abs,main,abs-pit-boss-with-rotisserie-gallery-4.jpg,abs/abs-pit-boss-with-rotisserie/abs-pit-boss-with-rotisserie-gallery-4.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss/,,,,missing
abs_pit_boss_with_rotisserie,abs,main,abs-pit-boss-with-rotisserie-gallery-5.jpg,abs/abs-pit-boss-with-rotisserie/abs-pit-boss-with-rotisserie-gallery-5.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss/,,,,missing
abs_pit_boss_with_rotisserie,abs,main,abs-pit-boss-with-rotisserie-gallery-6.jpg,abs/abs-pit-boss-with-rotisserie/abs-pit-boss-with-rotisserie-gallery-6.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss/,,,,missing
abs_pit_boss_with_rotisserie,abs,main,abs-pit-boss-with-rotisserie-gallery-7.jpg,abs/abs-pit-boss-with-rotisserie/abs-pit-boss-with-rotisserie-gallery-7.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss/,,,,missing
abs_pit_boss_with_rotisserie,abs,main,abs-pit-boss-with-rotisserie-gallery-8.jpg,abs/abs-pit-boss-with-rotisserie/abs-pit-boss-with-rotisserie-gallery-8.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss/,,,,missing
abs_pit_boss_with_rotisserie,abs,main,abs-pit-boss-with-rotisserie-gallery-9.jpg,abs/abs-pit-boss-with-rotisserie/abs-pit-boss-with-rotisserie-gallery-9.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-hero.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-hero.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-1.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-1.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-2.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-2.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-3.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-3.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-4.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-4.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-5.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-5.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-6.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-6.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-7.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-7.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-8.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-8.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
abs_pit_boss_with_stainless_rotisserie_and_pellet_system,abs,main,abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-9.jpg,abs/abs-pit-boss-with-stainless-rotisserie-and-pellet-system/abs-pit-boss-with-stainless-rotisserie-and-pellet-system-gallery-9.jpg,,https://www.americanbarbecuesystems.com/product/pit-boss-with-stainless-rotisserie-and-pellet-system/,,,,missing
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-hero.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,1024,1024,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-1.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,1024,1024,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-2.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,1024,1024,Kit Hybrid | Classico Oven 2 Pizzas - Oven for home use | Alfaforni,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-3.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-600x600.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,600,600,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-4.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-700x700.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,700,700,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-5.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-768x768.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,768,768,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-6.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-800x800.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,800,800,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-7.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-600x600.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,600,600,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-8.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-700x700.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,700,700,,downloaded
alfa_classico_2_pizze_gas,alfa,main,alfa-classico-2-pizze-gas-gallery-9.jpg,alfa/alfa-classico-2-pizze-gas/alfa-classico-2-pizze-gas-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-768x768.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,768,768,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-hero.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,1024,1024,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-1.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,1024,1024,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-2.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,1024,1024,Kit Hybrid | Classico Oven 2 Pizzas - Oven for home use | Alfaforni,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-3.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-600x600.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,600,600,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-4.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-700x700.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,700,700,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-5.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-768x768.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,768,768,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-6.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_2-800x800.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,800,800,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-7.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-600x600.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,600,600,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-8.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-700x700.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,700,700,,downloaded
alfa_classico_2_pizze_wood,alfa,main,alfa-classico-2-pizze-wood-gallery-9.jpg,alfa/alfa-classico-2-pizze-wood/alfa-classico-2-pizze-wood-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_2_pizze_gallery_3-768x768.png.webp,https://www.alfaforni.com/us/product/oven-classico-2-pizzas-wood-gas/#,768,768,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-hero.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,1024,1024,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-1.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,1024,1024,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-2.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,1024,1024,Kit Hybrid | Classico Oven 4 Pizzas - Oven for home use | Alfaforni,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-3.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-600x600.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,600,600,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-4.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-700x700.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,700,700,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-5.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-768x768.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,768,768,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-6.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-800x800.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,800,800,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-7.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-600x600.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,600,600,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-8.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-700x700.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,700,700,,downloaded
alfa_classico_4_pizze,alfa,main,alfa-classico-4-pizze-gallery-9.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-768x768.png.webp,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,768,768,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-hero.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,1024,1024,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-1.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-1024x1024.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,1024,1024,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-2.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,1024,1024,Kit Hybrid | Futuro Oven 2 Pizze - Oven for home use | Alfaforni,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-3.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-600x600.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,600,600,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-4.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-700x700.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,700,700,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-5.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-768x768.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,768,768,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-6.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-800x800.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,800,800,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-7.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-600x600.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,600,600,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-8.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-700x700.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,700,700,,downloaded
alfa_futuro_2_pizze_white_stone,alfa,main,alfa-futuro-2-pizze-white-stone-gallery-9.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-768x768.png.webp,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,768,768,,downloaded
